text,target,polarity,category,tokens,labels,category_cleaned
Verdiğim bu fiyata göre cihazın işlemcisinin bu kadar eski olması beni hayal kırıklığına uğrattı,"['fiyata', 'işlemcisinin']","['negative', 'negative']",product,"['Verdiğim', 'bu', 'fiyata', 'göre', 'cihazın', 'işlemcisinin', 'bu', 'kadar', 'eski', 'olması', 'beni', 'hayal', 'kırıklığına', 'uğrattı']","['O', 'O', 'S', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",electronics
Şişli konumunda harika otel hizmet olarak güzel kahvaltı süper tavsiye ediyorum ulaşım güzel konumu çok iyi taksime yakın alış veriş merkezi yakın ayrıca güvenlik Fatih bey ilgilendi odalar güzel servis harika herkese tavsiye ederim saygılar sevgiler,"['konumunda', 'otel', 'hizmet', 'kahvaltı', 'ulaşım', 'Fatih bey', 'odalar', 'servis']","['positive', 'positive', 'positive', 'positive', 'positive','positive', 'positive','positive']",accommodation,"['Şişli', 'konumunda', 'harika', 'otel', 'hizmet', 'olarak', 'güzel', 'kahvaltı', 'süper', 'tavsiye', 'ediyorum', 'ulaşım', 'güzel', 'konumu', 'çok', 'iyi', 'taksime', 'yakın', 'alış', 'veriş', 'merkezi', 'yakın', 'ayrıca', 'güvenlik', 'Fatih', 'bey', 'ilgilendi', 'odalar', 'güzel', 'servis', 'harika', 'herkese', 'tavsiye', 'ederim', 'saygılar', 'sevgiler']","['O', 'S', 'O', 'S', 'S', 'O', 'O', 'S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'S', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
Maskaranın fırça yapısı sayesinde kirpiklerim tel tel ayrılıyor ve birbirine yapışmış yapay bir görüntü kesinlikle oluşmuyor,"['Maskaranın fırça yapısı sayesinde', 'yapay bir görüntü']","['positive', 'positive'] ",product,"['Maskaranın', 'fırça', 'yapısı', 'sayesinde', 'kirpiklerim', 'tel', 'tel', 'ayrılıyor', 've', 'birbirine', 'yapışmış', 'yapay', 'bir', 'görüntü', 'kesinlikle', 'oluşmuyor']","['B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O']",product
Bugün hava bulutluydu dışarı çıkmadan önce montumu yanıma aldım,"['hava', 'montumu']","['neutral', 'neutral']",daily_life,"['Bugün', 'hava', 'bulutluydu', 'dışarı', 'çıkmadan', 'önce', 'montumu', 'yanıma', 'aldım']","['O', 'S', 'O', 'O', 'O', 'O', 'S', 'O', 'O']",daily life
Nuh Tepesi filmi gerçekten sarsıcıydı çok etkilendim kesinlikle izleyin,['Nuh Tepesi filmi'],['positive'],entertainment,"['Nuh', 'Tepesi', 'filmi', 'gerçekten', 'sarsıcıydı', 'çok', 'etkilendim', 'kesinlikle', 'izleyin']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']",film
Kitabın kargo paketlemesi çok zayıftı geldiğinde kapağı yırtılmıştı,"['Kitabın kargo paketlemesi', 'kapağı']","['negative', 'negative']",product,"['Kitabın', 'kargo', 'paketlemesi', 'çok', 'zayıftı', 'geldiğinde', 'kapağı', 'yırtılmıştı']","['B', 'I', 'I', 'O', 'O', 'O', 'S', 'O']",product
Müşteri hizmetleri daha profesyonel Ancak bonus puanların kullanım şekli hala belirsiz,"['Müşteri hizmetleri', 'bonus puan sistemi']","['positive', 'negative']",product,"['Müşteri', 'hizmetleri', 'daha', 'profesyonel', 'Ancak', 'bonus', 'puanların', 'kullanım', 'şekli', 'hala', 'belirsiz']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",electronics
Menüdeki çeşitlilik çok iyi vegan seçenekler vardı Herkesin damak tadına uyuyor,"['Menüdeki çeşitlilik', 'vegan seçenekler', 'Herkesin damak tadına']","['positive', 'positive', 'positive']",social_media,"['Menüdeki', 'çeşitlilik', 'çok', 'iyi', 'vegan', 'seçenekler', 'vardı', 'Herkesin', 'damak', 'tadına', 'uyuyor']","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O']",opinion
Ben malzeme ve nanoteknoloji mühendisiyim Atomun yarı çapını bile hesapladım öğrencilik hayatımda Ama sizin kadar akıcı ve bilimsel anlatamazdım,"['malzeme', 'nanoteknoloji', 'Atomun yarı çapını', 'akıcı', 'bilimsel']","['neutral', 'neutral', 'neutral', 'positive', 'positive']",social_media,"['Ben', 'malzeme', 've', 'nanoteknoloji', 'mühendisiyim', 'Atomun', 'yarı', 'çapını', 'bile', 'hesapladım', 'öğrencilik', 'hayatımda', 'Ama', 'sizin', 'kadar', 'akıcı', 've', 'bilimsel', 'anlatamazdım']","['O', 'S', 'O', 'S', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'S', 'O']",opinion
ATM bulma özelliği ortalamaydı Ama harita yüklenme süresi de açıkçası gereksiz uzun,"['ATM bulma özelliği', 'harita yüklenme süresi']","['neutral', 'negative']",product,"['ATM', 'bulma', 'özelliği', 'ortalamaydı', 'Ama', 'harita', 'yüklenme', 'süresi', 'de', 'açıkçası', 'gereksiz', 'uzun']","['B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']",applications
Kütüphane raflarından aldığı ansiklopedi ile not defterini masaya bırakıp sessizce okumaya koyuldu,"['ansiklopedi', 'not defterini']","['neutral', 'neutral']",daily_life,"['Kütüphane', 'raflarından', 'aldığı', 'ansiklopedi', 'ile', 'not', 'defterini', 'masaya', 'bırakıp', 'sessizce', 'okumaya', 'koyuldu']","['O', 'O', 'O', 'S', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']",daily life
Son olarak belirtmek istediğim şey ilk filmde kült eserlerde sıklıkla gördüğümüz gibi olgunlaşmış buğday başaklarında Maximusun elini gezdirmesiydi,['ilk filmde'],['positive'],product,"['Son', 'olarak', 'belirtmek', 'istediğim', 'şey', 'ilk', 'filmde', 'kült', 'eserlerde', 'sıklıkla', 'gördüğümüz', 'gibi', 'olgunlaşmış', 'buğday', 'başaklarında', 'Maximusun', 'elini', 'gezdirmesiydi']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",product
Makinenin filtre değişimi kolay ama yedek filtre fiyatları pahalı,"['Makinenin filtre değişimi', 'yedek filtre fiyatları']","['positive', 'negative']",product,"['Makinenin', 'filtre', 'değişimi', 'kolay', 'ama', 'yedek', 'filtre', 'fiyatları', 'pahalı']","['B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O']",product
Dublaj hiç iyi değildi sesler karakterlere uymamış ve çok yapay duruyordu,"['Dublaj', 'sesler']","['negative', 'negative']",entertainment,"['Dublaj', 'hiç', 'iyi', 'değildi', 'sesler', 'karakterlere', 'uymamış', 've', 'çok', 'yapay', 'duruyordu']","['S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O']",game
Personel bize çok iyi davrandı 2 gece oradaydık ve odalar temizlenmişti Oda dekorasyonu gerçekten şık ve özenle yapılmıştı her şey düzenli ve ferah bir şekilde yerleştirilmişti Çalışanlar her konuda yardımcı olmaya çalıştı hizmet kalitesi oldukça yüksekti Konaklama deneyimimiz gerçekten çok rahat ve keyifliydi,"['Personel', 'odalar']","['positive', 'positive']",accommodation,"['Personel', 'bize', 'çok', 'iyi', 'davrandı', '2', 'gece', 'oradaydık', 've', 'odalar', 'temizlenmişti', 'Oda', 'dekorasyonu', 'gerçekten', 'şık', 've', 'özenle', 'yapılmıştı', 'her', 'şey', 'düzenli', 've', 'ferah', 'bir', 'şekilde', 'yerleştirilmişti', 'Çalışanlar', 'her', 'konuda', 'yardımcı', 'olmaya', 'çalıştı', 'hizmet', 'kalitesi', 'oldukça', 'yüksekti', 'Konaklama', 'deneyimimiz', 'gerçekten', 'çok', 'rahat', 've', 'keyifliydi']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
AVMdeki tuvaletler genel olarak temizdi ancak bazı kabinlerde sabun ve kağıt havlu eksikti Engelli tuvaletleri temiz değildi de daha sık kontrol edilmesi gerektiğini düşünüyorum,"['tuvaletler', 'sabun', 'kağıt havlu', 'Engelli tuvaletleri']","['positive', 'negative', 'negative', 'negative']",e-commerce,"['AVMdeki', 'tuvaletler', 'genel', 'olarak', 'temizdi', 'ancak', 'bazı', 'kabinlerde', 'sabun', 've', 'kağıt', 'havlu', 'eksikti', 'Engelli', 'tuvaletleri', 'temiz', 'değildi', 'de', 'daha', 'sık', 'kontrol', 'edilmesi', 'gerektiğini', 'düşünüyorum']","['O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",avm
Harika cok temiz ve kaliteli ses veriyor,['ses'],['positive'],product,"['Harika', 'cok', 'temiz', 've', 'kaliteli', 'ses', 'veriyor']","['O', 'O', 'O', 'O', 'O', 'S', 'O']",electronics
Doğanın için de huzurla bir arada keyifli günler geçirebileceğiniz muhteşem bir yer herşey özenle hazırlanmış temizlik ve hijyenin ön planda tutulduğu dinlenmek için harika bir seçim olan bu yeri ziyaret etmenizi tavsiye ederim,"['yer', 'temizlik', 'hijyenin']","['positive', 'positive', 'positive']",accommodation,"['Doğanın', 'için', 'de', 'huzurla', 'bir', 'arada', 'keyifli', 'günler', 'geçirebileceğiniz', 'muhteşem', 'bir', 'yer', 'herşey', 'özenle', 'hazırlanmış', 'temizlik', 've', 'hijyenin', 'ön', 'planda', 'tutulduğu', 'dinlenmek', 'için', 'harika', 'bir', 'seçim', 'olan', 'bu', 'yeri', 'ziyaret', 'etmenizi', 'tavsiye', 'ederim']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'S', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
kulaklik sıradan geldi bana kargo 3 günde geldi normal sayılır ses kalitesi dediğim gibi sıradan,"['kulaklik', 'kargo', 'ses kalitesi']","['negative', 'neutral', 'negative']",product,"['kulaklik', 'sıradan', 'geldi', 'bana', 'kargo', '3', 'günde', 'geldi', 'normal', 'sayılır', 'ses', 'kalitesi', 'dediğim', 'gibi', 'sıradan']","['S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",product
Günümüzde Patara Örenyeri olarak bilinen Patarada bulunan Tiyatronun kuzeyinde ise Hadrian ve eşi Sabina tarafından MS 2 yyda yaptırılan tahıl ambarı Granarium bulunmaktadır,"['Patara', 'Tiyatronun kuzeyinde', 'Hadrian ve eşi Sabina', 'Granarium']","['neutral', 'positive', 'positive', 'positive']",other,"['Günümüzde', 'Patara', 'Örenyeri', 'olarak', 'bilinen', 'Patarada', 'bulunan', 'Tiyatronun', 'kuzeyinde', 'ise', 'Hadrian', 've', 'eşi', 'Sabina', 'tarafından', 'MS', '2', 'yyda', 'yaptırılan', 'tahıl', 'ambarı', 'Granarium', 'bulunmaktadır']","['O', 'S', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O']",history
Bazen temassızlık yapıp kulaklıklar şarj olmuyor bu gerçekten can sıkıcı bir durum Şarj ünitesine düzgün yerleştirilmediği zaman kulaklıklar şarj almıyor ve bu da kullanım açısından büyük bir sorun yaratıyor Kullanım zorluğu gerçekten haddi aşmış durumda,"['temassızlık', 'kulaklıklar şarj', 'Şarj ünitesine düzgün yerleştirilmediği zaman', 'Kullanım zorluğu']","['negative', 'negative', 'negative', 'negative']",product,"['Bazen', 'temassızlık', 'yapıp', 'kulaklıklar', 'şarj', 'olmuyor', 'bu', 'gerçekten', 'can', 'sıkıcı', 'bir', 'durum', 'Şarj', 'ünitesine', 'düzgün', 'yerleştirilmediği', 'zaman', 'kulaklıklar', 'şarj', 'almıyor', 've', 'bu', 'da', 'kullanım', 'açısından', 'büyük', 'bir', 'sorun', 'yaratıyor', 'Kullanım', 'zorluğu', 'gerçekten', 'haddi', 'aşmış', 'durumda']","['O', 'S', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",product
Oyuncu Özge Özpirinçci doğum gününü Yeniköydeki şık bir mekanda kutladı Kutlamaya yakın arkadaşları ve ailesi katılarak ona eşlik etti Mekanın sıcak atmosferi ve keyifli müzikler doğum günü partisinin neşeli bir şekilde geçmesini sağladı Özge Özpirinçci bu özel gününde sevdikleriyle birlikte olmanın mutluluğunu yaşadı,"['Özge Özpirinçci', 'doğum gününü', 'eşlik', 'Mekanın sıcak atmosferi']","['neutral', 'neutral', 'positive', 'positive']",misc,"['Oyuncu', 'Özge', 'Özpirinçci', 'doğum', 'gününü', 'Yeniköydeki', 'şık', 'bir', 'mekanda', 'kutladı', 'Kutlamaya', 'yakın', 'arkadaşları', 've', 'ailesi', 'katılarak', 'ona', 'eşlik', 'etti', 'Mekanın', 'sıcak', 'atmosferi', 've', 'keyifli', 'müzikler', 'doğum', 'günü', 'partisinin', 'neşeli', 'bir', 'şekilde', 'geçmesini', 'sağladı', 'Özge', 'Özpirinçci', 'bu', 'özel', 'gününde', 'sevdikleriyle', 'birlikte', 'olmanın', 'mutluluğunu', 'yaşadı']","['O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",information
otel konfor alanından bence gayet iyi konum olarak oldukça doğru bir konumda otopark sıkıntısı yok temiz güzel bir otel,"['otel', 'konum', 'otopark']","['positive', 'positive', 'positive']",daily_life,"['otel', 'konfor', 'alanından', 'bence', 'gayet', 'iyi', 'konum', 'olarak', 'oldukça', 'doğru', 'bir', 'konumda', 'otopark', 'sıkıntısı', 'yok', 'temiz', 'güzel', 'bir', 'otel']","['S', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Kapadokya Üniversitesi üniversite adaylarına bölgedeki eğitim olanaklarını keşfetme fırsatı sunuyor Bu kapsamda liseli öğrenciler için Kapadokyada Ders Deneyimi adlı bir program düzenleniyor Öğrenciler hayalindeki meslek hakkında bilgi edinmek ve merak ettikleri soruları akademisyenlere sormak için bu programa katılabiliyor,"['Kapadokya Üniversitesi', 'Kapadokyada Ders Deneyimi']","['positive', 'positive']",misc,"['Kapadokya', 'Üniversitesi', 'üniversite', 'adaylarına', 'bölgedeki', 'eğitim', 'olanaklarını', 'keşfetme', 'fırsatı', 'sunuyor', 'Bu', 'kapsamda', 'liseli', 'öğrenciler', 'için', 'Kapadokyada', 'Ders', 'Deneyimi', 'adlı', 'bir', 'program', 'düzenleniyor', 'Öğrenciler', 'hayalindeki', 'meslek', 'hakkında', 'bilgi', 'edinmek', 've', 'merak', 'ettikleri', 'soruları', 'akademisyenlere', 'sormak', 'için', 'bu', 'programa', 'katılabiliyor']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",information
Otelin terasındaki havuz ve güneşlenme alanı çok güzeldi manzara eşliğinde yüzmek harikaydı şezlonglar ise biraz eskiydi,"['terasındaki havuz', 'güneşlenme alanı', 'manzara eşliğinde yüzmek', 'şezlonglar']","['positive', 'positive', 'positive', 'negative']",accommodation,"['Otelin', 'terasındaki', 'havuz', 've', 'güneşlenme', 'alanı', 'çok', 'güzeldi', 'manzara', 'eşliğinde', 'yüzmek', 'harikaydı', 'şezlonglar', 'ise', 'biraz', 'eskiydi']","['O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'S', 'O', 'O', 'O']",accommodation
Tesisin Ürgüp manzarası muhteşemdi sabahları balonları izlemek ayrı bir keyifti Ayrıca otel çalışanlarının yardımseverliği ve yiyeceklerin lezzeti çok özeldi,"['Tesisin Ürgüp manzarası', 'sabahları balonları izlemek', 'otel çalışanlarının yardımseverliği ve yiyeceklerin lezzeti']","['positive', 'positive', 'positive']",daily_life,"['Tesisin', 'Ürgüp', 'manzarası', 'muhteşemdi', 'sabahları', 'balonları', 'izlemek', 'ayrı', 'bir', 'keyifti', 'Ayrıca', 'otel', 'çalışanlarının', 'yardımseverliği', 've', 'yiyeceklerin', 'lezzeti', 'çok', 'özeldi']","['B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O']",experience
Şu maça şu atmosfere ve şu oyuna bakın diyecek söz bulamıyorum,"['maça', 'atmosfere', 'oyuna', 'söz']","['positive', 'positive', 'positive', 'neutral']",social_media,"['Şu', 'maça', 'şu', 'atmosfere', 've', 'şu', 'oyuna', 'bakın', 'diyecek', 'söz', 'bulamıyorum']","['O', 'S', 'O', 'S', 'O', 'O', 'S', 'O', 'O', 'S', 'O']",opinion
AVMdeki mağazaların indirimleri çok cazipti özellikle giyim mağazalarında harika fırsatlar vardı Ancak bazı mağazalarda kasa kuyrukları çok uzundu bu da zaman kaybına neden oldu,"['mağazaların indirimleri', 'giyim mağazalarında', 'kasa kuyrukları']","['positive', 'positive', 'negative']",e-commerce,"['AVMdeki', 'mağazaların', 'indirimleri', 'çok', 'cazipti', 'özellikle', 'giyim', 'mağazalarında', 'harika', 'fırsatlar', 'vardı', 'Ancak', 'bazı', 'mağazalarda', 'kasa', 'kuyrukları', 'çok', 'uzundu', 'bu', 'da', 'zaman', 'kaybına', 'neden', 'oldu']","['O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",avm
Garanti süresi biraz kısa ve müşteri hizmetleri yanıtsız kalabiliyor uzun vadede bu sorun yaratır mı bilinmez,"['Garanti süresi', 'müşteri hizmetleri']","['negative','negative']",product,"['Garanti', 'süresi', 'biraz', 'kısa', 've', 'müşteri', 'hizmetleri', 'yanıtsız', 'kalabiliyor', 'uzun', 'vadede', 'bu', 'sorun', 'yaratır', 'mı', 'bilinmez']","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",electronics
Psikolojik açıdan beni iyileştirdi En zor anımda tekrar tekrar izliyorum Bazı sahnelerinden hep ders çıkarıyorum ,"['Psikolojik açıdan', 'En zor anımda', 'Bazı sahnelerinden']","['positive', 'neutral', 'neutral']",social_media,"['Psikolojik', 'açıdan', 'beni', 'iyileştirdi', 'En', 'zor', 'anımda', 'tekrar', 'tekrar', 'izliyorum', 'Bazı', 'sahnelerinden', 'hep', 'ders', 'çıkarıyorum']","['B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",comment
Videodaki anlatım tarzı çok samimi tariflerin uygulanabilirliği ise oldukça yüksek ama bazı malzemeler pahalı olabilir,"['anlatım tarzı', 'tariflerin uygulanabilirliği', 'malzemeler']","['positive', 'positive', 'negative']",social_media,"['Videodaki', 'anlatım', 'tarzı', 'çok', 'samimi', 'tariflerin', 'uygulanabilirliği', 'ise', 'oldukça', 'yüksek', 'ama', 'bazı', 'malzemeler', 'pahalı', 'olabilir']","['O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O']",youtube_comment
Katıldığım bilim müzesinde sergiler çok bilgilendiriciydi rehberler ilgiliydi fakat kafeterya pahalıydı ve hediyelik eşya bölümü küçüktü,"['sergiler', 'rehberler', 'kafeterya', 'hediyelik eşya bölümü']","['positive', 'positive', 'negative', 'negative']",entertainment,"['Katıldığım', 'bilim', 'müzesinde', 'sergiler', 'çok', 'bilgilendiriciydi', 'rehberler', 'ilgiliydi', 'fakat', 'kafeterya', 'pahalıydı', 've', 'hediyelik', 'eşya', 'bölümü', 'küçüktü']","['O', 'O', 'O', 'S', 'O', 'O', 'S', 'O', 'O', 'S', 'O', 'O', 'B', 'I', 'I', 'O']",entertainment
Onun sayesinde Türkçe pop dünya sahnesine çıktı Ülkemizin gururu oldu Sesinin gücünü duyurdu,"['Türkçe pop dünya sahnesine', 'Ülkemizin gururu', 'Sesinin gücünü']","['positive', 'positive', 'positive']",social_media,"['Onun', 'sayesinde', 'Türkçe', 'pop', 'dünya', 'sahnesine', 'çıktı', 'Ülkemizin', 'gururu', 'oldu', 'Sesinin', 'gücünü', 'duyurdu']","['O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O']",comment
Ürün çok güzel gerçekten başka bir yoruma gerek yok,['Ürün'],['positive'],product,"['Ürün', 'çok', 'güzel', 'gerçekten', 'başka', 'bir', 'yoruma', 'gerek', 'yok']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",product
Burger çok lezzetliydi ve porsiyonlar oldukça büyüktü doyasıya yemelik bi yer,"['Burger', 'porsiyonlar']","['positive', 'positive']",daily_life,"['Burger', 'çok', 'lezzetliydi', 've', 'porsiyonlar', 'oldukça', 'büyüktü', 'doyasıya', 'yemelik', 'bi', 'yer']","['S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Servis gerçekten kötü bu kadar kötü olmasını beklemiyordum ama etlerin tadı harika lezzetli beklediğimize değidi diyebilirim kesinlikle tavsiye ederim tadmanız gerek,"['Servis', 'etlerin tadı']","['negative','positive']",other,"['Servis', 'gerçekten', 'kötü', 'bu', 'kadar', 'kötü', 'olmasını', 'beklemiyordum', 'ama', 'etlerin', 'tadı', 'harika', 'lezzetli', 'beklediğimize', 'değidi', 'diyebilirim', 'kesinlikle', 'tavsiye', 'ederim', 'tadmanız', 'gerek']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",food
teşekkür ederim hiç düşünmeden alabilirsiniz kaliteli ürün ve görünüm olarak da zengin,"['ürün', 'görünüm']","['positive', 'positive']",product,"['teşekkür', 'ederim', 'hiç', 'düşünmeden', 'alabilirsiniz', 'kaliteli', 'ürün', 've', 'görünüm', 'olarak', 'da', 'zengin']","['O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'S', 'O', 'O', 'O']",product
CS hakkında Valorant çıkana kadar olumlu düşünmüyordum ama 50 saat oynayınca CS değeri anlaşılıyor Geleneklere sahip çıkın Valorant geçici,"['CS', 'Valorant']","['positive', 'negative']",entertainment,"['CS', 'hakkında', 'Valorant', 'çıkana', 'kadar', 'olumlu', 'düşünmüyordum', 'ama', '50', 'saat', 'oynayınca', 'CS', 'değeri', 'anlaşılıyor', 'Geleneklere', 'sahip', 'çıkın', 'Valorant', 'geçici']","['S', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",game
